time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
28800001 1 normal 800000000 0 800000000 80000000 10 65536 936379654 0.854354 3934629 4400001 0 0 0 0 0 0.894234 -1 4527653 
28900001 2 normal 800000000 0 800000000 80000000 10 65536 405680426 1.972 4397579 4450000 0 0 0 0 0 0.98822 -1 1960559 
28900001 1 normal 800000000 0 800000000 80000000 10 65536 937124249 0.853675 3981028 4450001 0 0 0 0 0 0.894613 -1 4531254 
29000001 2 normal 800000000 0 800000000 80000000 10 65536 405756170 1.97163 4447213 4500000 0 0 0 0 0 0.98827 0.992128 1960925 
29000001 1 normal 800000000 0 800000000 80000000 10 65536 937877516 0.85299 4027385 4500001 0 0 0 0 0 0.894974 0.924626 4534897 
29100001 2 normal 800000000 0 800000000 80000000 10 65536 405828198 1.97128 4496865 4550000 0 0 0 0 0 0.988322 -1 1961273 
29100001 1 normal 800000000 0 800000000 80000000 10 65536 938607882 0.852326 4073853 4550001 0 0 0 0 0 0.895352 -1 4538429 
29200001 2 normal 800000000 0 800000000 80000000 10 65536 405910574 1.97088 4546467 4600000 0 0 0 0 0 0.988362 -1 1961671 
29200001 1 normal 800000000 0 800000000 80000000 10 65536 939333284 0.851668 4120345 4600001 0 0 0 0 0 0.895727 -1 4541937 
29300001 2 normal 800000000 0 800000000 80000000 10 65536 405990671 1.97049 4596080 4650000 0 0 0 0 0 0.988404 -1 1962058 
29300001 1 normal 800000000 0 800000000 80000000 10 65536 940069679 0.851001 4166784 4650001 0 0 0 0 0 0.896082 -1 4545498 
29400001 2 normal 800000000 0 800000000 80000000 10 65536 406065391 1.97013 4645719 4700000 0 0 0 0 0 0.988451 -1 1962419 
29400001 1 normal 800000000 0 800000000 80000000 10 65536 940810013 0.850331 4213204 4700001 0 0 0 0 0 0.896426 -1 4549078 
29500001 2 normal 800000000 0 800000000 80000000 10 65536 406140109 1.96976 4695358 4750000 0 0 0 0 0 0.988496 -1 1962780 
29500001 1 normal 800000000 0 800000000 80000000 10 65536 941525824 0.849685 4259742 4750001 0 0 0 0 0 0.896788 -1 4552540 
29600001 2 normal 800000000 0 800000000 80000000 10 65536 406209645 1.96943 4745022 4800000 0 0 0 0 0 0.988546 -1 1963116 
29600001 1 normal 800000000 0 800000000 80000000 10 65536 942252019 0.84903 4306230 4800001 0 0 0 0 0 0.897131 -1 4556052 
29700001 2 normal 800000000 0 800000000 80000000 10 65536 406285605 1.96906 4794655 4850000 0 0 0 0 0 0.988589 -1 1963483 
29700001 1 normal 800000000 0 800000000 80000000 10 65536 942959652 0.848393 4352808 4850001 0 0 0 0 0 0.897486 -1 4559474 
29800001 2 normal 800000000 0 800000000 80000000 10 65536 406353283 1.96873 4844328 4900000 0 0 0 0 0 0.988638 -1 1963810 
29800001 1 normal 800000000 0 800000000 80000000 10 65536 943632548 0.847788 4399554 4900001 0 0 0 0 0 0.897868 -1 4562728 
29900001 2 normal 800000000 0 800000000 80000000 10 65536 406430067 1.96836 4893957 4950000 0 0 0 0 0 0.988678 -1 1964181 
29900001 1 normal 800000000 0 800000000 80000000 10 65536 944340575 0.847152 4446130 4950001 0 0 0 0 0 0.898208 -1 4566152 
30000001 2 normal 800000000 0 800000000 80000000 10 65536 406501057 1.96801 4943614 5000000 0 0 0 0 0 0.988723 0.992802 1964524 
