time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
320478 1 normal 200000000 0 200000000 20000000 10 65536 1298432 154.032 10 6353 0 0 0 0 0 0.00157406 -1 6353 
324044 2 normal 100000000 0 100000000 10000000 10 65536 2113455 47.3159 8 6363 0 0 0 0 0 0.00125727 -1 6357 
324044 1 normal 200000000 0 200000000 20000000 10 65536 1309882 152.686 10 6428 0 0 0 0 0 0.00155569 -1 6428 
327632 2 normal 100000000 0 100000000 10000000 10 65536 2134891 46.8408 8 6428 0 0 0 0 0 0.00124456 -1 6422 
327632 1 normal 200000000 0 200000000 20000000 10 65536 1334442 149.875 10 6517 0 0 0 0 0 0.00153445 -1 6517 
331244 2 normal 100000000 0 100000000 10000000 10 65536 2154735 46.4094 8 6507 0 0 0 0 0 0.00122945 -1 6501 
331244 1 normal 200000000 0 200000000 20000000 10 65536 1345595 148.633 10 6575 0 0 0 0 0 0.00152091 -1 6575 
334856 2 normal 100000000 0 100000000 10000000 10 65536 2181823 45.8332 9 6575 0 0 0 0 0 0.00136882 -1 6569 
334856 1 normal 200000000 0 200000000 20000000 10 65536 1375893 145.36 10 6654 0 0 0 0 0 0.00150286 -1 6654 
338436 2 normal 100000000 0 100000000 10000000 10 65536 2217822 45.0893 9 6648 0 0 0 0 0 0.00135379 -1 6642 
338436 1 normal 200000000 0 200000000 20000000 10 65536 1390237 143.86 11 6732 0 0 0 0 0 0.00163399 -1 6732 
342072 2 normal 100000000 0 100000000 10000000 10 65536 2245070 44.542 9 6719 0 0 0 0 0 0.00133949 -1 6713 
342072 1 normal 200000000 0 200000000 20000000 10 65536 1403828 142.468 11 6823 0 0 0 0 0 0.00161219 -1 6823 
345715 2 normal 100000000 0 100000000 10000000 10 65536 2274138 43.9727 9 6812 0 0 0 0 0 0.0013212 -1 6806 
345715 1 normal 200000000 0 200000000 20000000 10 65536 1415770 141.266 11 6902 0 0 0 0 0 0.00159374 -1 6902 
349235 2 normal 100000000 0 100000000 10000000 10 65536 2296093 43.5522 10 6881 0 0 0 0 0 0.00145328 -1 6875 
349235 1 normal 200000000 0 200000000 20000000 10 65536 1428927 139.965 11 6960 0 0 0 0 0 0.00158046 -1 6960 
352857 2 normal 100000000 0 100000000 10000000 10 65536 2321801 43.07 10 6952 0 0 0 0 0 0.00143843 -1 6946 
352857 1 normal 200000000 0 200000000 20000000 10 65536 1448283 138.095 12 7031 0 0 0 0 0 0.00170673 -1 7031 
356436 2 normal 100000000 0 100000000 10000000 10 65536 2348546 42.5795 11 7027 0 0 0 0 0 0.00156539 -1 7020 
356436 1 normal 200000000 0 200000000 20000000 10 65536 1459400 137.043 12 7106 0 0 0 0 0 0.00168871 -1 7106 
360068 2 normal 100000000 0 100000000 10000000 10 65536 2372329 42.1527 11 7106 0 0 0 0 0 0.00154799 -1 7099 
360068 1 normal 200000000 0 200000000 20000000 10 65536 1470712 135.989 12 7178 0 0 0 0 0 0.00167177 -1 7178 
363684 2 normal 100000000 0 100000000 10000000 10 65536 2396417 41.729 11 7173 0 0 0 0 0 0.00153353 -1 7166 
363684 1 normal 200000000 0 200000000 20000000 10 65536 1482346 134.921 13 7234 0 0 0 0 0 0.00179707 -1 7234 
367255 2 normal 100000000 0 100000000 10000000 10 65536 2434377 41.0783 11 7268 0 0 0 0 0 0.00151348 -1 7261 
367255 1 normal 200000000 0 200000000 20000000 10 65536 1506921 132.721 13 7295 0 0 0 0 0 0.00178204 -1 7295 
370830 2 normal 100000000 0 100000000 10000000 10 65536 2457391 40.6936 11 7349 0 0 0 0 0 0.0014968 -1 7342 
370830 1 normal 200000000 0 200000000 20000000 10 65536 1519516 131.621 13 7357 0 0 0 0 0 0.00176702 -1 7357 
374465 2 normal 100000000 0 100000000 10000000 10 65536 2474640 40.4099 11 7408 0 0 0 0 0 0.00148488 -1 7401 
374465 1 normal 200000000 0 200000000 20000000 10 65536 1534979 130.295 13 7435 0 0 0 0 0 0.00174849 -1 7435 
378051 2 normal 100000000 0 100000000 10000000 10 65536 2502587 39.9587 12 7486 0 0 0 0 0 0.00160299 -1 7478 
378051 1 normal 200000000 0 200000000 20000000 10 65536 1551089 128.942 13 7504 0 0 0 0 0 0.00173241 -1 7504 
381661 2 normal 100000000 0 100000000 10000000 10 65536 2529915 39.527 12 7553 0 0 0 0 0 0.00158877 -1 7545 
381661 1 normal 200000000 0 200000000 20000000 10 65536 1562896 127.968 14 7572 0 0 0 0 0 0.00184892 -1 7572 
385238 2 normal 100000000 0 100000000 10000000 10 65536 2551695 39.1896 13 7631 0 0 0 0 0 0.00170358 -1 7622 
385238 1 normal 200000000 0 200000000 20000000 10 65536 1580057 126.578 14 7644 0 0 0 0 0 0.0018315 -1 7644 
388844 2 normal 100000000 0 100000000 10000000 10 65536 2574413 38.8438 13 7701 0 0 0 0 0 0.00168809 -1 7692 
388844 1 normal 200000000 0 200000000 20000000 10 65536 1602051 124.84 14 7715 0 0 0 0 0 0.00181465 -1 7715 
392455 2 normal 100000000 0 100000000 10000000 10 65536 2599577 38.4678 13 7757 0 0 0 0 0 0.00167591 -1 7748 
392455 1 normal 200000000 0 200000000 20000000 10 65536 1616810 123.7 14 7788 0 0 0 0 0 0.00179764 -1 7788 
